Date:10.01.26 16:23:00	Unit:C	CHARGE:00:00	TP:01:11	DRYe:05:41	FCs:09:02	FCe:	SCs:	SCe:	DROP:10:35	COOL:	Time:16:23
Time1	Time2	ET	BT	Event	Air(%)	Burner(%)	Drum(%)	VacFlag	VacSP(Pa)
07:08	07:08	278.4	179.1		52.0	52.0	0.0	0	0
07:09	07:09	278.5	179.4		52.0	52.0	0.0	0	0
07:10	07:10	278.5	179.6		52.0	52.0	0.0	0	0
07:11	07:11	278.5	179.8		52.0	52.0	0.0	0	0
07:12	07:12	278.5	180.0		52.0	52.0	0.0	0	0
07:13	07:13	278.5	180.2		52.0	52.0	0.0	0	0
07:14	07:14	278.5	180.4		52.0	52.0	0.0	0	0
07:15	07:15	278.5	180.6		52.0	52.0	0.0	0	0
07:16	07:16	278.5	180.8		52.0	52.0	0.0	0	0
07:17	07:17	278.6	180.9		52.0	52.0	0.0	0	0
07:18	07:18	278.6	181.1		52.0	52.0	0.0	0	0
07:19	07:19	278.6	181.3		52.0	52.0	0.0	0	0
07:20	07:20	278.6	181.4		52.0	52.0	0.0	0	0
07:21	07:21	278.6	181.6		52.0	52.0	0.0	0	0
07:22	07:22	278.6	181.8		52.0	52.0	0.0	0	0
07:23	07:23	278.7	182.0		52.0	52.0	0.0	0	0
07:24	07:24	278.8	182.2		52.0	52.0	0.0	0	0
07:25	07:25	278.9	182.4		52.0	52.0	0.0	0	0
07:26	07:26	278.9	182.6		52.0	52.0	0.0	0	0
07:27	07:27	278.9	182.8		52.0	52.0	0.0	0	0
07:28	07:28	278.9	183.0		52.0	52.0	0.0	0	0
07:29	07:29	278.9	183.3		52.0	52.0	0.0	0	0
07:30	07:30	279.0	183.5		52.0	52.0	0.0	0	0
07:31	07:31	279.1	183.7		52.0	52.0	0.0	0	0
07:32	07:32	279.2	184.0		52.0	52.0	0.0	0	0
07:33	07:33	279.3	184.2		52.0	50.0	0.0	0	0
07:34	07:34	279.3	184.3		52.0	48.0	0.0	0	0
07:35	07:35	279.3	184.6		52.0	47.0	0.0	0	0
07:36	07:36	279.4	184.8		52.0	45.0	0.0	0	0
07:37	07:37	279.5	184.9		52.0	45.0	0.0	0	0
07:38	07:38	279.5	185.1		52.0	45.0	0.0	0	0
07:39	07:39	279.5	185.4		52.0	45.0	0.0	0	0
07:40	07:40	279.6	185.5		52.0	45.0	0.0	0	0
07:41	07:41	279.6	185.7		52.0	45.0	0.0	0	0
07:42	07:42	279.6	186.0		52.0	45.0	0.0	0	0
07:43	07:43	279.7	186.1		52.0	45.0	0.0	0	0
07:44	07:44	279.8	186.3		52.0	45.0	0.0	0	0
07:45	07:45	279.9	186.5		52.0	45.0	0.0	0	0
07:46	07:46	279.9	186.7		52.0	45.0	0.0	0	0
07:47	07:47	279.9	186.9		52.0	45.0	0.0	0	0
07:48	07:48	279.9	187.1		52.0	45.0	0.0	0	0
07:49	07:49	279.9	187.3		52.0	45.0	0.0	0	0
07:50	07:50	279.9	187.5		52.0	45.0	0.0	0	0
07:51	07:51	279.9	187.6		52.0	45.0	0.0	0	0
07:52	07:52	280.0	187.8		52.0	45.0	0.0	0	0
07:53	07:53	280.0	188.0		52.0	45.0	0.0	0	0
07:54	07:54	280.2	188.2		52.0	42.0	0.0	0	0
07:55	07:55	280.2	188.4		52.0	41.0	0.0	0	0
07:56	07:56	280.3	188.6		52.0	40.0	0.0	0	0
07:57	07:57	280.4	188.8		52.0	40.0	0.0	0	0
07:58	07:58	280.5	188.9		52.0	40.0	0.0	0	0
07:59	07:59	280.5	189.1		52.0	40.0	0.0	0	0
08:00	08:00	280.5	189.3		52.0	40.0	0.0	0	0
08:01	08:01	280.4	189.5		52.0	40.0	0.0	0	0
08:02	08:02	280.1	189.7		52.0	40.0	0.0	0	0
08:03	08:03	279.9	189.8		52.0	40.0	0.0	0	0
08:04	08:04	279.8	190.0		52.0	40.0	0.0	0	0
08:05	08:05	279.6	190.2		52.0	40.0	0.0	0	0
08:06	08:06	279.5	190.4		52.0	40.0	0.0	0	0
08:07	08:07	279.3	190.5		52.0	40.0	0.0	0	0
08:08	08:08	279.1	190.8		52.0	40.0	0.0	0	0
08:09	08:09	279.0	191.0		52.0	40.0	0.0	0	0
08:10	08:10	279.0	191.1		52.0	40.0	0.0	0	0
08:11	08:11	278.9	191.3		52.0	40.0	0.0	0	0
08:12	08:12	278.9	191.4		52.0	39.0	0.0	0	0
08:13	08:13	278.9	191.6		52.0	35.0	0.0	0	0
08:14	08:14	278.9	191.9		52.0	33.0	0.0	0	0
08:15	08:15	278.9	192.1		52.0	31.0	0.0	0	0
08:16	08:16	278.9	192.2		52.0	30.0	0.0	0	0
08:17	08:17	278.8	192.4		52.0	30.0	0.0	0	0
08:18	08:18	278.7	192.6		52.0	30.0	0.0	0	0
08:19	08:19	278.6	192.8		52.0	30.0	0.0	0	0
08:20	08:20	278.5	193.0		52.0	30.0	0.0	0	0
08:21	08:21	278.3	193.2		52.0	30.0	0.0	0	0
08:22	08:22	278.0	193.3		52.0	30.0	0.0	0	0
08:23	08:23	277.7	193.5		52.0	30.0	0.0	0	0
08:24	08:24	277.5	193.7		52.0	30.0	0.0	0	0
08:25	08:25	277.2	193.9		52.0	30.0	0.0	0	0
08:26	08:26	276.8	194.1		52.0	30.0	0.0	0	0
08:27	08:27	276.5	194.3		52.0	30.0	0.0	0	0
08:28	08:28	276.2	194.5		52.0	30.0	0.0	0	0
08:29	08:29	275.9	194.6		52.0	30.0	0.0	0	0
08:30	08:30	275.7	194.8		52.0	30.0	0.0	0	0
08:31	08:31	275.3	195.1		52.0	30.0	0.0	0	0
08:32	08:32	275.1	195.2		52.0	30.0	0.0	0	0
08:33	08:33	274.8	195.3		52.0	30.0	0.0	0	0
08:34	08:34	274.5	195.5		52.0	30.0	0.0	0	0
08:35	08:35	274.2	195.7		52.0	30.0	0.0	0	0
08:36	08:36	274.0	195.8		52.0	30.0	0.0	0	0
08:37	08:37	273.8	196.0		52.0	30.0	0.0	0	0
08:38	08:38	273.7	196.2		52.0	30.0	0.0	0	0
08:39	08:39	273.6	196.3		52.0	30.0	0.0	0	0
08:40	08:40	273.5	196.5		52.0	30.0	0.0	0	0
08:41	08:41	273.3	196.6		52.0	30.0	0.0	0	0
08:42	08:42	273.3	196.8		52.0	30.0	0.0	0	0
08:43	08:43	273.3	196.9		52.0	30.0	0.0	0	0
08:44	08:44	273.3	197.1		52.0	30.0	0.0	0	0
08:45	08:45	273.2	197.3		52.0	30.0	0.0	0	0
08:46	08:46	273.2	197.4		52.0	30.0	0.0	0	0
08:47	08:47	273.2	197.6		52.0	30.0	0.0	0	0
08:48	08:48	273.2	197.8		52.0	30.0	0.0	0	0
08:49	08:49	273.2	198.0		52.0	30.0	0.0	0	0
08:50	08:50	273.2	198.2		52.0	30.0	0.0	0	0
08:51	08:51	273.2	198.4		52.0	30.0	0.0	0	0
08:52	08:52	273.1	198.5		52.0	30.0	0.0	0	0
08:53	08:53	273.1	198.6		52.0	30.0	0.0	0	0
08:54	08:54	273.1	198.7		52.0	30.0	0.0	0	0
08:55	08:55	273.1	198.9		52.0	30.0	0.0	0	0
08:56	08:56	273.1	199.0		52.0	30.0	0.0	0	0
08:57	08:57	273.1	199.2		52.0	30.0	0.0	0	0
08:58	08:58	273.1	199.4		52.0	30.0	0.0	0	0
08:59	08:59	273.1	199.6		52.0	30.0	0.0	0	0
09:00	09:00	273.1	199.8		52.0	30.0	0.0	0	0
09:01	09:01	273.1	199.9	FCs	52.0	30.0	0.0	0	0
09:02	09:02	273.1	200.0		52.0	30.0	0.0	0	0
09:03	09:03	273.2	200.2		52.0	30.0	0.0	0	0
09:04	09:04	273.2	200.3		52.0	30.0	0.0	0	0
09:05	09:05	273.2	200.5		52.0	30.0	0.0	0	0
09:06	09:06	273.2	200.6		52.0	30.0	0.0	0	0
09:07	09:07	273.3	200.8		52.0	30.0	0.0	0	0
09:08	09:08	273.3	201.0		52.0	30.0	0.0	0	0
09:09	09:09	273.3	201.2		52.0	30.0	0.0	0	0
09:10	09:10	273.3	201.4		52.0	30.0	0.0	0	0
09:11	09:11	273.3	201.5		52.0	30.0	0.0	0	0
09:12	09:12	273.3	201.6		52.0	30.0	0.0	0	0
09:13	09:13	273.3	201.9		52.0	30.0	0.0	0	0
09:14	09:14	273.3	202.0		52.0	30.0	0.0	0	0
09:15	09:15	273.3	202.1		52.0	30.0	0.0	0	0
09:16	09:16	273.3	202.3		52.0	30.0	0.0	0	0
09:17	09:17	273.3	202.5		52.0	30.0	0.0	0	0
09:18	09:18	273.3	202.7		52.0	27.0	0.0	0	0
09:19	09:19	273.3	202.9		52.0	26.0	0.0	0	0
09:20	09:20	273.3	203.1		52.0	25.0	0.0	0	0
09:21	09:21	273.3	203.2		52.0	25.0	0.0	0	0
09:22	09:22	273.3	203.3		52.0	25.0	0.0	0	0
09:23	09:23	273.1	203.5		52.0	25.0	0.0	0	0
09:24	09:24	272.9	203.6		52.0	25.0	0.0	0	0
09:25	09:25	272.8	203.7		52.0	25.0	0.0	0	0
09:26	09:26	272.6	203.9		52.0	25.0	0.0	0	0
09:27	09:27	272.3	204.0		52.0	25.0	0.0	0	0
09:28	09:28	272.2	204.2		52.0	25.0	0.0	0	0
09:29	09:29	272.0	204.4		52.0	25.0	0.0	0	0
09:30	09:30	271.7	204.5		52.0	25.0	0.0	0	0
09:31	09:31	271.5	204.6		52.0	25.0	0.0	0	0
09:32	09:32	271.4	204.8		52.0	25.0	0.0	0	0
09:33	09:33	271.2	204.9		52.0	25.0	0.0	0	0
09:34	09:34	271.1	205.0		52.0	25.0	0.0	0	0
09:35	09:35	271.0	205.1		52.0	25.0	0.0	0	0
09:36	09:36	270.8	205.3		52.0	25.0	0.0	0	0
09:37	09:37	270.7	205.4		52.0	25.0	0.0	0	0
09:38	09:38	270.5	205.5		52.0	25.0	0.0	0	0
09:39	09:39	270.4	205.6		52.0	25.0	0.0	0	0
09:40	09:40	270.3	205.7		52.0	25.0	0.0	0	0
09:41	09:41	270.2	205.8		52.0	23.0	0.0	0	0
09:42	09:42	270.2	206.0		52.0	22.0	0.0	0	0
09:43	09:43	270.2	206.1		52.0	21.0	0.0	0	0
09:44	09:44	270.2	206.3		52.0	20.0	0.0	0	0
09:45	09:45	270.2	206.4		52.0	20.0	0.0	0	0
09:46	09:46	270.1	206.5		52.0	20.0	0.0	0	0
09:47	09:47	270.0	206.6		52.0	20.0	0.0	0	0
09:48	09:48	269.8	206.8		52.0	20.0	0.0	0	0
09:49	09:49	269.6	206.9		52.0	20.0	0.0	0	0
09:50	09:50	269.4	207.0		52.0	20.0	0.0	0	0
09:51	09:51	269.2	207.2		52.0	20.0	0.0	0	0
09:52	09:52	269.0	207.3		52.0	20.0	0.0	0	0
09:53	09:53	268.8	207.4		52.0	20.0	0.0	0	0
09:54	09:54	268.6	207.5		52.0	20.0	0.0	0	0
09:55	09:55	268.5	207.6		52.0	20.0	0.0	0	0
09:56	09:56	268.3	207.7		52.0	20.0	0.0	0	0
09:57	09:57	268.1	207.8		52.0	20.0	0.0	0	0
09:58	09:58	267.9	207.9		52.0	20.0	0.0	0	0
09:59	09:59	267.8	208.0		52.0	20.0	0.0	0	0
10:00	10:00	267.7	208.1		52.0	20.0	0.0	0	0
10:01	10:01	267.7	208.3		52.0	20.0	0.0	0	0
10:02	10:02	267.7	208.4		52.0	20.0	0.0	0	0
10:03	10:03	267.6	208.5		52.0	20.0	0.0	0	0
10:04	10:04	267.5	208.6		52.0	20.0	0.0	0	0
10:05	10:05	267.3	208.7		52.0	20.0	0.0	0	0
10:06	10:06	267.2	208.8		52.0	20.0	0.0	0	0
10:07	10:07	267.1	208.9		52.0	20.0	0.0	0	0
10:08	10:08	267.1	209.0		52.0	20.0	0.0	0	0
10:09	10:09	267.1	209.1		52.0	20.0	0.0	0	0
10:10	10:10	267.1	209.2		52.0	20.0	0.0	0	0
10:11	10:11	267.1	209.3		52.0	20.0	0.0	0	0
10:12	10:12	267.1	209.4		52.0	20.0	0.0	0	0
10:13	10:13	267.1	209.5		52.0	20.0	0.0	0	0
10:14	10:14	266.8	209.6		52.0	20.0	0.0	0	0
10:15	10:15	266.6	209.7		52.0	20.0	0.0	0	0
10:16	10:16	266.5	209.8		52.0	20.0	0.0	0	0
10:17	10:17	266.4	209.9		52.0	20.0	0.0	0	0
10:18	10:18	266.3	210.0		52.0	20.0	0.0	0	0
10:19	10:19	266.3	210.0		52.0	20.0	0.0	0	0
10:20	10:20	266.3	210.1		52.0	20.0	0.0	0	0
10:21	10:21	266.3	210.2		52.0	20.0	0.0	0	0
10:22	10:22	266.4	210.3		52.0	20.0	0.0	0	0
10:23	10:23	266.4	210.4		52.0	20.0	0.0	0	0
10:24	10:24	266.4	210.5		52.0	20.0	0.0	0	0
10:25	10:25	266.3	210.7		52.0	20.0	0.0	0	0
10:26	10:26	266.2	210.8		52.0	20.0	0.0	0	0
10:27	10:27	266.0	210.9		52.0	20.0	0.0	0	0
10:28	10:28	266.0	211.0		52.0	20.0	0.0	0	0
10:29	10:29	266.0	211.0		52.0	20.0	0.0	0	0
10:30	10:30	266.0	211.0		52.0	20.0	0.0	0	0
10:31	10:31	266.0	211.1		52.0	20.0	0.0	0	0
10:32	10:32	266.0	211.1		52.0	20.0	0.0	0	0
10:33	10:33	266.0	211.2		52.0	20.0	0.0	0	0
10:34	10:34	266.1	211.3	DROP	52.0	20.0	0.0	0	0
